VARIANT_ID,PRODUCT_LINK,PRODUCT_IMAGE_LINK,MODEL_IMAGE_LINK,PRODUCT_DESC_SE,PRODUCT_DESC_EN
81935120791,lindex.com/p/8193512-791/,https://i8.amplience.net/i/Lindex/8193512_791_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8193512_791_PS_MF/?h=300,Jeans med hög midja i bomullsdenim med extra vida ben.,High waist jeans in cotton denim with extra wide legs.
30017632155,lindex.com/p/3001763-2155/,https://i8.amplience.net/i/Lindex/3001763_2155_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001763_2155_PS_MF/?h=300,"Byxor i twill med vid passform, normalhög midja och avtagbart knytband.","Trousers in twill with wide fit, regular waist and a removable tie band."
30038450790,lindex.com/p/3003845-790/,https://i8.amplience.net/i/Lindex/3003845_790_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003845_790_PS_MF/?h=300,"Stilsäker, något figursydd jeansskjorta i bomullsblandning med långa ärmar och dekorativa sömmar både framtill och baktill. Jeansskjortan har knappar ner längs framsidan.","Stylish, slightly figure fit denim shirt in cotton blend with long sleeves and decorative seams at the front and back. The denim shirt has buttons down the front."
30064630791,lindex.com/p/3006463-791/,https://i8.amplience.net/i/Lindex/3006463_791_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006463_791_PS_MF/?h=300,Shorts i bomull med normalhög midja och råskuren kant.,Shorts in cotton with a regular waist and raw cut edge.
30013120080,lindex.com/p/3001312-80/,https://i8.amplience.net/i/Lindex/3001312_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001312_80_PS_MF/?h=300,"Lättviktig, ribbstickad tröja i mjuk och stretchig merinoull. Perfekt för lager på lager.","Lightweight, rib-knitted jumper in soft and stretchy merino wool. Perfect for layering."
30068811418,lindex.com/p/3006881-1418/,https://i8.amplience.net/i/Lindex/3006881_1418_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006881_1418_PS_MF/?h=300,Vida byxor i texturerad trikå med normalhög midja.,"Wide, textured jersey trousers with a regular waist."
30036280080,lindex.com/p/3003628-80/,https://i8.amplience.net/i/Lindex/3003628_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003628_80_PS_MF/?h=300,"Miniklänning med långa, vida ärmar och luddig textur över hela.","Mini dress with long, wide sleeves and a fuzzy texture allover."
30016090791,lindex.com/p/3001609-791/,https://i8.amplience.net/i/Lindex/3001609_791_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001609_791_PS_MF/?h=300,Skjortklänning i denim med knäppning framtill och avslappnad passform.,Denim shirt dress with a button-down front and relaxed fit.
30048716838,lindex.com/p/3004871-6838/,https://i8.amplience.net/i/Lindex/3004871_6838_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004871_6838_PS_MF/?h=300,Stilsäker midiklänning med v-ringning och en böljande silhuett.,Stylish midi dress with a v-neck and a flowy silhouette.
30065002150,lindex.com/p/3006500-2150/,https://i8.amplience.net/i/Lindex/3006500_2150_PS_F/?h=300,,Minikjol med utsvängd passform och bekväm resårmidja.,Mini skirt with a flared fit and a comfy elastic waist.
30070009619,lindex.com/p/3007000-9619/,https://i8.amplience.net/i/Lindex/3007000_9619_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3007000_9619_PS_MF/?h=300,Hålstickad maxikjol med resårmidja och lätt utsvängd passform.,Hole knitted maxi skirt with elastic waistband and slightly flared fit.
30040862521,lindex.com/p/3004086-2521/,https://i8.amplience.net/i/Lindex/3004086_2521_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004086_2521_PS_MF/?h=300,Finstickad midikjol i mjuk lyocellblandning med utsvängd passform och elastisk midja.,Fine-knitted midi skirt in soft lyocell blend  with a flared silhouette and elastic waist.
30067740070,lindex.com/p/3006774-70/,https://i8.amplience.net/i/Lindex/3006774_70_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006774_70_PS_MF/?h=300,"T-shirt i mjuk bomull med en avslappnad, boxig passform och ett tryck framtill.","T-shirt in soft cotton with a relaxed, boxy fit and a print at the front."
83266635976,lindex.com/p/8326663-5976/,https://i8.amplience.net/i/Lindex/8326663_5976_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8326663_5976_PS_MF/?h=300,Trikåtopp i bomull med rund halsringning och korta ärmar.,Cotton tricot top with a crew neckline and short sleeves.
30055667025,lindex.com/p/3005566-7025/,https://i8.amplience.net/i/Lindex/3005566_7025_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005566_7025_PS_MF/?h=300,Ärmlös midiklänning med jerseyöverdel och vävd kjol i krispig bomull.,Sleeveless midi dress with a jersey top and a woven skirt in crisp cotton.
30000389001,lindex.com/p/3000038-9001/,https://i8.amplience.net/i/Lindex/3000038_9001_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000038_9001_PS_MF/?h=300,Stilren maxikjol i satin med en gömd resårmidja.,Sleek maxi skirt in satin with a concealed elastic waist.
30050756838,lindex.com/p/3005075-6838/,https://i8.amplience.net/i/Lindex/3005075_6838_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005075_6838_PS_MF/?h=300,Böljande maxikjol med en bekväm elastisk smock i midjan.,Flowy maxi skirt with a comfy elastic smock at waist.
30039180010,lindex.com/p/3003918-10/,https://i8.amplience.net/i/Lindex/3003918_10_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003918_10_PS_MF/?h=300,Långärmad tunika med hålstickad design och metallic finish.,Long-sleeved tunic with hole-knit design and metallic finish.
30043780010,lindex.com/p/3004378-10/,https://i8.amplience.net/i/Lindex/3004378_10_PS_F/?h=300,,"Stilsäkert, justerbart strasshalsband med en knut framtill.","Stylish, adjustable rhinestone necklace with a knot detail."
30030710300,lindex.com/p/3003071-300/,https://i8.amplience.net/i/Lindex/3003071_300_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003071_300_PS_MF/?h=300,Stickad maxiklänning i ullblandning med off shoulder-ringning.,Knitted maxi dress in wool blend with off-shoulder neckline.
30016492659,lindex.com/p/3001649-2659/,https://i8.amplience.net/i/Lindex/3001649_2659_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001649_2659_PS_MF/?h=300,"Mjuk, stickad topp med korta ärmar och halvpolo.","Soft, knitted top with cap sleeves and mock neck."
30025756739,lindex.com/p/3002575-6739/,https://i8.amplience.net/i/Lindex/3002575_6739_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002575_6739_PS_MF/?h=300,Stickad tröja med avslappnad passform och virkad look. Den har rund halsringning och 3/4-långa ärmar.,Knitted jumper with relaxed fit and a crochet look. It has a round neckline and 3/4 length sleeves.
30066724159,lindex.com/p/3006672-4159/,https://i8.amplience.net/i/Lindex/3006672_4159_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006672_4159_PS_MF/?h=300,Vävd midiklänning i mjuk viskos med avslappnad passform och bred resår i halsöppningen.,Woven midi dress in soft viscose with a relaxed fit and wide elastic at neck opening.
30080370020,lindex.com/p/3008037-20/,https://i8.amplience.net/i/Lindex/3008037_20_PS_F/?h=300,,2-pack små hårklämmor i metall formade som blommor.,2-pack small hair grips in metal shaped like flowers.
30000832150,lindex.com/p/3000083-2150/,https://i8.amplience.net/i/Lindex/3000083_2150_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000083_2150_PS_MF/?h=300,"Finstickad, stilsäker tröja med långa ärmar.","Fine-knit, stylish jumper with long sleeves."
30050550080,lindex.com/p/3005055-80/,https://i8.amplience.net/i/Lindex/3005055_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005055_80_PS_MF/?h=300,Stilsäker långärmad topp med volangdetaljer och figurnära silhuett.,Stylish long-sleeved top with frill details and a figure-fit silhouette.
30050581265,lindex.com/p/3005058-1265/,https://i8.amplience.net/i/Lindex/3005058_1265_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005058_1265_PS_MF/?h=300,Mockaväska med magnetlås och justerbar axelrem.,Suede shopper featuring a magnetic fastener and an adjustable shoulder strap.
87363400080,lindex.com/p/8736340-80/,https://i8.amplience.net/i/Lindex/8736340_80_PS_F/?h=300,,Stilrent skärp i mockaimitation med ett gyllene metallspänne.,Sleek belt in imitation suede with a golden metal buckle.
30017830080,lindex.com/p/3001783-80/,https://i8.amplience.net/i/Lindex/3001783_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001783_80_PS_MF/?h=300,Utsvängda jeans med låg midja i bomullsdenim med stretch och bakfickor med knäppning.,Flared low waist jeans in cotton denim with stretch and back pockets with buttoning.
30060090080,lindex.com/p/3006009-80/,https://i8.amplience.net/i/Lindex/3006009_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006009_80_PS_MF/?h=300,T-shirtklänning i mjuk bomull med vida ärmar och figurnära midja.,T-shirt dress in soft cotton with wide sleeves and fitted waist.
30060151753,lindex.com/p/3006015-1753/,https://i8.amplience.net/i/Lindex/3006015_1753_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006015_1753_PS_MF/?h=300,Randig t-shirt i mjuk bomull med rak passform.,Striped t-shirt in soft cotton with straight fit.
30044690080,lindex.com/p/3004469-80/,https://i8.amplience.net/i/Lindex/3004469_80_PS_F/?h=300,,"Tunt, elastiskt bälte med ett färgat metallspänne.","Thin, elastic belt with a coloured metal buckle."
30050227201,lindex.com/p/3005022-7201/,https://i8.amplience.net/i/Lindex/3005022_7201_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005022_7201_PS_MF/?h=300,"Mjuk, kabelstickad cardigan med rund halsringning och knappar framtill.","Soft, cable-knitted cardigan with round neckline and buttons down the front."
30008740080,lindex.com/p/3000874-80/,https://i8.amplience.net/i/Lindex/3000874_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000874_80_PS_MF/?h=300,Kortärmad topp i mjuk linneblandning med en rak passform.,Short-sleeved top in soft linen blend with a straight fit.
87418200791,lindex.com/p/8741820-791/,https://i8.amplience.net/i/Lindex/8741820_791_PS_F/?h=300,,Diadem i denim.,Alice band in denim.
79329807235,lindex.com/p/7932980-7235/,https://i8.amplience.net/i/Lindex/7932980_7235_PS_F/?h=300,https://i8.amplience.net/i/Lindex/7932980_7235_PS_MF/?h=300,Finstickad topp med rund halsringning och korta ärmar.,Fine-knitted top with round neckline and short sleeves.
30013129803,lindex.com/p/3001312-9803/,https://i8.amplience.net/i/Lindex/3001312_9803_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001312_9803_PS_MF/?h=300,"Lättviktig, ribbstickad tröja i mjuk och stretchig merinoull. Perfekt för lager på lager.","Lightweight, rib-knitted jumper in soft and stretchy merino wool. Perfect for layering."
30010419618,lindex.com/p/3001041-9618/,https://i8.amplience.net/i/Lindex/3001041_9618_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001041_9618_PS_MF/?h=300,"Linne i ribbad, stretchig bomull med en figurnära passform.","Tank top in ribbed, stretchy cotton with a figure fit."
30084330822,lindex.com/p/3008433-822/,https://i8.amplience.net/i/Lindex/3008433_822_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3008433_822_PS_MF/?h=300,"Tapered jeans i bomullsdenim med vridna sömmar, medelhög midja och ankellängd.","Tapered jeans in cotton denim with twisted seams, mid waist and ankle length."
30043800300,lindex.com/p/3004380-300/,https://i8.amplience.net/i/Lindex/3004380_300_PS_F/?h=300,,Halsband med dubbla rader av pärlor som knyts baktill med sammetsband.,Necklace with double rows of pearls with velvet tiebands.
30058474942,lindex.com/p/3005847-4942/,https://i8.amplience.net/i/Lindex/3005847_4942_PS_F/?h=300,,Klassisk keps i linne med rund skärm.,Classic cap in linen with a round peak.
30038280791,lindex.com/p/3003828-791/,https://i8.amplience.net/i/Lindex/3003828_791_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003828_791_PS_MF/?h=300,"Stilsäker overshirt i bomullsdenim med oversized, avslappnad passform och knappar längs framsidan.","Stylish overshirt in cotton denim with an oversized, relaxed fit and buttons down the front."
30027456963,lindex.com/p/3002745-6963/,https://i8.amplience.net/i/Lindex/3002745_6963_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002745_6963_PS_MF/?h=300,"Långärmad topp i mjuk, skir trikå med rund halsringning och vågig nederkant.","Long-sleeved top in soft, sheer jersey with a round neckline and wavy hem."
30059430080,lindex.com/p/3005943-80/,https://i8.amplience.net/i/Lindex/3005943_80_PS_F/?h=300,,"Mjuk, vävd scarf med ett heltäckande mönster.","Soft, woven scarf with an allover pattern."
30066570080,lindex.com/p/3006657-80/,https://i8.amplience.net/i/Lindex/3006657_80_PS_F/?h=300,,Stor scrunchie med broderie anglaise.,Large scrunchie with broderie anglaise.
30016660080,lindex.com/p/3001666-80/,https://i8.amplience.net/i/Lindex/3001666_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001666_80_PS_MF/?h=300,Ärmlös topp med polokrage i ribbad viskostrikå med figurnära silhuett.,Sleeveless roll neck top in ribbed viscose jersey with a fitted silhouette.
30013070300,lindex.com/p/3001307-300/,https://i8.amplience.net/i/Lindex/3001307_300_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001307_300_PS_MF/?h=300,"Luftig, finstickad topp med avslappnad passform och rund halsringning.",Lightweight fine-knit top with a relaxed fit and round neckline.
30062666838,lindex.com/p/3006266-6838/,https://i8.amplience.net/i/Lindex/3006266_6838_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006266_6838_PS_MF/?h=300,Maxikjol i krinklad bomull med mjuk resårmidja.,Maxi skirt in crinkled cotton with a soft elasticated waist.
30031300080,lindex.com/p/3003130-80/,https://i8.amplience.net/i/Lindex/3003130_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003130_80_PS_MF/?h=300,Ärmlös ribbstickad topp med figurnära silhuett och hög halsringning.,Sleeveless rib-knitted top with a figure-fit silhouette and high neckline.
30045449427,lindex.com/p/3004544-9427/,https://i8.amplience.net/i/Lindex/3004544_9427_PS_F/?h=300,,"Mjuk, finstickad halsduk i triangelform.","Soft, fine-knit scarf in a triangular shape."
30035309610,lindex.com/p/3003530-9610/,https://i8.amplience.net/i/Lindex/3003530_9610_PS_F/?h=300,,Stilrena örhängen med färgade blad.,Sleek earrings with coloured petals.
84645571265,lindex.com/p/8464557-1265/,https://i8.amplience.net/i/Lindex/8464557_1265_PS_F/?h=300,,"Stilsäker stor axelremsväska i läderimitation. Väskan har ett brett axelband, magnetstängning och en löstagbar mindre väska med dragkedja på insidan.","A stylish large cross body bag in imitation leather. The bag comes with a wide shoulder strap, magnetic closure and a detachable bag with zip closure inside."
30013410080,lindex.com/p/3001341-80/,https://i8.amplience.net/i/Lindex/3001341_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001341_80_PS_MF/?h=300,Mysig stickad cardigan i mjuk mohairblandning med avslappnad passform och öppen framsida.,Cosy knitted cardigan in soft mohair blend with relaxed fit open front.
30022340080,lindex.com/p/3002234-80/,https://i8.amplience.net/i/Lindex/3002234_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002234_80_PS_MF/?h=300,Långärmad topp i mjuk bomullsblandning med figurnära passform.,Long-sleeved top in soft cotton blend with figure fit.
30043887702,lindex.com/p/3004388-7702/,https://i8.amplience.net/i/Lindex/3004388_7702_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004388_7702_PS_MF/?h=300,Ribbad topp med korta ärmar och figurnära silhuett.,Ribbed top with short sleeves and a figure-fit silhouette.
30028879805,lindex.com/p/3002887-9805/,https://i8.amplience.net/i/Lindex/3002887_9805_PS_F/?h=300,,"Mjuk, ribbstickad balaklava med bekväm passform.","Soft, rib-knitted balaclava with a comfortable fit."
30007990145,lindex.com/p/3000799-145/,https://i8.amplience.net/i/Lindex/3000799_145_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000799_145_PS_MF/?h=300,"Melerad sweatshirt med långa ärmar, ett mjukt tyg med en borstad insida och en rund halsringning.","Melange sweatshirt with long sleeves, a soft fabric with a brushed inside and a round neckline."
30054487929,lindex.com/p/3005448-7929/,https://i8.amplience.net/i/Lindex/3005448_7929_PS_F/?h=300,,Solglasögon med tonade glas och plastbåge.,Sunglasses with tinted lenses and a plastic frame.
30016980822,lindex.com/p/3001698-822/,https://i8.amplience.net/i/Lindex/3001698_822_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001698_822_PS_MF/?h=300,Jeans med medelhög midja i bomullsdenim med extra längd och avslappnad passform.,"Mid waist jeans in cotton denim with relaxed, extra long legs."
30026522521,lindex.com/p/3002652-2521/,https://i8.amplience.net/i/Lindex/3002652_2521_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002652_2521_PS_MF/?h=300,Långärmad topp i bomullstrikå med rund halsringning och knappdetaljer på axlarna.,Long-sleeved top in cotton jersey with round neckline and button shoulder details.
30027155945,lindex.com/p/3002715-5945/,https://i8.amplience.net/i/Lindex/3002715_5945_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002715_5945_PS_MF/?h=300,"Bekväm, stilsäker t-shirt med en oversized passform.","Comfy, stylish t-shirt with an oversized fit."
30033025219,lindex.com/p/3003302-5219/,https://i8.amplience.net/i/Lindex/3003302_5219_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003302_5219_PS_MF/?h=300,Jerseytopp med rynkade sidsömmar och båthalsringning.,Jersey top with gathered side seams and a boat neckline.
